ElectionID,OfficeCode,BoroughCode,PoliticalDistrict,AD,ED,ElectionName,OfficeTitle,BoroName,EDused,NumofCandidates,VoteforNum,DistFormatted,PubCounter,AbsenteeMil,Federal,Emergency,Affidavit,TotForOffice,Scattered,Unrecorded,PartyName1,CandName1,CandVotes1,PartyName2,CandName2,CandVotes2,PartyName3,CandName3,CandVotes3,PartyName4,CandName4,CandVotes4,PartyName5,CandName5,CandVotes5,PartyName6,CandName6,CandVotes6,PartyName7,CandName7,CandVotes7,PartyName8,CandName8,CandVotes8,TotVotes,ADED2012
2012G,1,3,NY,47,37,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,    37th,235,5,2,0,21,261,0,2,Democratic,Barack Obama / Joe Biden,160,Republican,Mitt Romney / Paul Ryan,92,Conservative,Mitt Romney / Paul Ryan,5,Working Families,Barack Obama / Joe Biden,4,Green,Jill Stein / Cheri Honkal,0,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,0,Constitution,Virgil Goode / Jim Clymer,0,261,47037
2012G,1,3,NY,47,38,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,    38th,104,6,0,0,23,133,0,0,Democratic,Barack Obama / Joe Biden,68,Republican,Mitt Romney / Paul Ryan,56,Conservative,Mitt Romney / Paul Ryan,2,Working Families,Barack Obama / Joe Biden,3,Green,Jill Stein / Cheri Honkal,2,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,2,Constitution,Virgil Goode / Jim Clymer,0,133,47038
2012G,1,3,NY,47,39,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,    39th,146,2,2,0,10,159,0,1,Democratic,Barack Obama / Joe Biden,76,Republican,Mitt Romney / Paul Ryan,71,Conservative,Mitt Romney / Paul Ryan,10,Working Families,Barack Obama / Joe Biden,0,Green,Jill Stein / Cheri Honkal,2,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,0,Constitution,Virgil Goode / Jim Clymer,0,159,47039
2012G,1,3,NY,47,40,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,    40th,156,6,1,8,19,180,0,10,Democratic,Barack Obama / Joe Biden,102,Republican,Mitt Romney / Paul Ryan,76,Conservative,Mitt Romney / Paul Ryan,1,Working Families,Barack Obama / Joe Biden,1,Green,Jill Stein / Cheri Honkal,0,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,0,Constitution,Virgil Goode / Jim Clymer,0,180,47040
2012G,1,3,NY,47,41,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,    41st,354,3,0,0,22,373,0,6,Democratic,Barack Obama / Joe Biden,193,Republican,Mitt Romney / Paul Ryan,165,Conservative,Mitt Romney / Paul Ryan,9,Working Families,Barack Obama / Joe Biden,3,Green,Jill Stein / Cheri Honkal,1,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,2,Constitution,Virgil Goode / Jim Clymer,0,373,47041
2012G,1,3,NY,47,42,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,    42nd,137,5,0,0,10,151,0,1,Democratic,Barack Obama / Joe Biden,56,Republican,Mitt Romney / Paul Ryan,89,Conservative,Mitt Romney / Paul Ryan,3,Working Families,Barack Obama / Joe Biden,2,Green,Jill Stein / Cheri Honkal,0,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,1,Constitution,Virgil Goode / Jim Clymer,0,151,47042
2012G,1,3,NY,47,43,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,    43rd,302,11,1,0,25,337,0,2,Democratic,Barack Obama / Joe Biden,194,Republican,Mitt Romney / Paul Ryan,121,Conservative,Mitt Romney / Paul Ryan,6,Working Families,Barack Obama / Joe Biden,8,Green,Jill Stein / Cheri Honkal,3,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,5,Constitution,Virgil Goode / Jim Clymer,0,337,47043
2012G,1,3,NY,47,44,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,    44th,401,9,1,0,38,449,0,0,Democratic,Barack Obama / Joe Biden,277,Republican,Mitt Romney / Paul Ryan,144,Conservative,Mitt Romney / Paul Ryan,12,Working Families,Barack Obama / Joe Biden,15,Green,Jill Stein / Cheri Honkal,1,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,0,Constitution,Virgil Goode / Jim Clymer,0,449,47044
2012G,1,3,NY,47,45,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,    45th,286,8,1,0,19,312,0,2,Democratic,Barack Obama / Joe Biden,188,Republican,Mitt Romney / Paul Ryan,109,Conservative,Mitt Romney / Paul Ryan,6,Working Families,Barack Obama / Joe Biden,6,Green,Jill Stein / Cheri Honkal,2,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,1,Constitution,Virgil Goode / Jim Clymer,0,312,47045
2012G,1,3,NY,47,46,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,    46th,411,11,2,0,22,439,1,7,Democratic,Barack Obama / Joe Biden,253,Republican,Mitt Romney / Paul Ryan,159,Conservative,Mitt Romney / Paul Ryan,13,Working Families,Barack Obama / Joe Biden,7,Green,Jill Stein / Cheri Honkal,2,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,4,Constitution,Virgil Goode / Jim Clymer,0,438,47046
2012G,1,3,NY,47,47,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,    47th,436,13,1,0,30,478,0,2,Democratic,Barack Obama / Joe Biden,301,Republican,Mitt Romney / Paul Ryan,156,Conservative,Mitt Romney / Paul Ryan,12,Working Families,Barack Obama / Joe Biden,4,Green,Jill Stein / Cheri Honkal,1,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,4,Constitution,Virgil Goode / Jim Clymer,0,478,47047
2012G,1,3,NY,47,48,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,    48th,334,8,1,0,14,354,1,3,Democratic,Barack Obama / Joe Biden,167,Republican,Mitt Romney / Paul Ryan,171,Conservative,Mitt Romney / Paul Ryan,8,Working Families,Barack Obama / Joe Biden,3,Green,Jill Stein / Cheri Honkal,3,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,1,Constitution,Virgil Goode / Jim Clymer,0,353,47048
2012G,1,3,NY,47,49,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,    49th,483,12,1,0,44,536,0,4,Democratic,Barack Obama / Joe Biden,243,Republican,Mitt Romney / Paul Ryan,258,Conservative,Mitt Romney / Paul Ryan,23,Working Families,Barack Obama / Joe Biden,6,Green,Jill Stein / Cheri Honkal,5,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,1,Constitution,Virgil Goode / Jim Clymer,0,536,47049
2012G,1,3,NY,47,50,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,    50th,415,13,2,0,30,457,0,3,Democratic,Barack Obama / Joe Biden,285,Republican,Mitt Romney / Paul Ryan,151,Conservative,Mitt Romney / Paul Ryan,9,Working Families,Barack Obama / Joe Biden,4,Green,Jill Stein / Cheri Honkal,3,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,4,Constitution,Virgil Goode / Jim Clymer,1,457,47050
2012G,1,3,NY,47,51,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,    51st,317,9,1,0,25,351,0,1,Democratic,Barack Obama / Joe Biden,229,Republican,Mitt Romney / Paul Ryan,111,Conservative,Mitt Romney / Paul Ryan,7,Working Families,Barack Obama / Joe Biden,0,Green,Jill Stein / Cheri Honkal,1,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,3,Constitution,Virgil Goode / Jim Clymer,0,351,47051
2012G,1,3,NY,47,52,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,    52nd,46,0,0,0,32,78,0,0,Democratic,Barack Obama / Joe Biden,51,Republican,Mitt Romney / Paul Ryan,21,Conservative,Mitt Romney / Paul Ryan,0,Working Families,Barack Obama / Joe Biden,4,Green,Jill Stein / Cheri Honkal,1,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,1,Constitution,Virgil Goode / Jim Clymer,0,78,47052
2012G,1,3,NY,47,53,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,    53rd,302,1,1,0,28,328,0,4,Democratic,Barack Obama / Joe Biden,315,Republican,Mitt Romney / Paul Ryan,7,Conservative,Mitt Romney / Paul Ryan,3,Working Families,Barack Obama / Joe Biden,1,Green,Jill Stein / Cheri Honkal,2,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,0,Constitution,Virgil Goode / Jim Clymer,0,328,47053
2012G,1,3,NY,47,54,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,    54th,284,4,0,0,40,326,1,2,Democratic,Barack Obama / Joe Biden,317,Republican,Mitt Romney / Paul Ryan,6,Conservative,Mitt Romney / Paul Ryan,0,Working Families,Barack Obama / Joe Biden,2,Green,Jill Stein / Cheri Honkal,0,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,0,Constitution,Virgil Goode / Jim Clymer,0,325,47054
2012G,1,3,NY,47,55,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,    55th,279,5,2,0,33,316,0,3,Democratic,Barack Obama / Joe Biden,191,Republican,Mitt Romney / Paul Ryan,107,Conservative,Mitt Romney / Paul Ryan,11,Working Families,Barack Obama / Joe Biden,5,Green,Jill Stein / Cheri Honkal,0,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,2,Constitution,Virgil Goode / Jim Clymer,0,316,47055
2012G,1,3,NY,47,56,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,    56th,364,4,2,0,40,406,0,4,Democratic,Barack Obama / Joe Biden,217,Republican,Mitt Romney / Paul Ryan,160,Conservative,Mitt Romney / Paul Ryan,16,Working Families,Barack Obama / Joe Biden,9,Green,Jill Stein / Cheri Honkal,3,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,1,Constitution,Virgil Goode / Jim Clymer,0,406,47056
2012G,1,3,NY,47,57,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,    57th,418,12,4,0,17,447,0,4,Democratic,Barack Obama / Joe Biden,215,Republican,Mitt Romney / Paul Ryan,207,Conservative,Mitt Romney / Paul Ryan,14,Working Families,Barack Obama / Joe Biden,7,Green,Jill Stein / Cheri Honkal,2,Socialism & Lib,Peta Lindsay / Yari Osori,1,Libertarian,Gary Johnson / James P. G,1,Constitution,Virgil Goode / Jim Clymer,0,447,47057
2012G,1,3,NY,47,58,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,    58th,326,2,2,0,23,352,0,1,Democratic,Barack Obama / Joe Biden,189,Republican,Mitt Romney / Paul Ryan,145,Conservative,Mitt Romney / Paul Ryan,10,Working Families,Barack Obama / Joe Biden,8,Green,Jill Stein / Cheri Honkal,0,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,0,Constitution,Virgil Goode / Jim Clymer,0,352,47058
2012G,1,3,NY,47,59,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,    59th,342,9,0,0,27,376,0,2,Democratic,Barack Obama / Joe Biden,177,Republican,Mitt Romney / Paul Ryan,183,Conservative,Mitt Romney / Paul Ryan,10,Working Families,Barack Obama / Joe Biden,4,Green,Jill Stein / Cheri Honkal,0,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,2,Constitution,Virgil Goode / Jim Clymer,0,376,47059
2012G,1,3,NY,47,60,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,    60th,106,42,0,0,26,171,0,3,Democratic,Barack Obama / Joe Biden,104,Republican,Mitt Romney / Paul Ryan,61,Conservative,Mitt Romney / Paul Ryan,5,Working Families,Barack Obama / Joe Biden,1,Green,Jill Stein / Cheri Honkal,0,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,0,Constitution,Virgil Goode / Jim Clymer,0,171,47060
2012G,1,3,NY,47,61,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,    61st,225,22,3,0,30,276,0,4,Democratic,Barack Obama / Joe Biden,179,Republican,Mitt Romney / Paul Ryan,89,Conservative,Mitt Romney / Paul Ryan,2,Working Families,Barack Obama / Joe Biden,2,Green,Jill Stein / Cheri Honkal,2,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,2,Constitution,Virgil Goode / Jim Clymer,0,276,47061
2012G,1,3,NY,47,62,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,    62nd,333,7,2,0,16,352,1,6,Democratic,Barack Obama / Joe Biden,154,Republican,Mitt Romney / Paul Ryan,178,Conservative,Mitt Romney / Paul Ryan,8,Working Families,Barack Obama / Joe Biden,7,Green,Jill Stein / Cheri Honkal,2,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,2,Constitution,Virgil Goode / Jim Clymer,0,351,47062
2012G,1,3,NY,47,63,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,    63rd,408,16,0,0,29,451,0,2,Democratic,Barack Obama / Joe Biden,255,Republican,Mitt Romney / Paul Ryan,165,Conservative,Mitt Romney / Paul Ryan,7,Working Families,Barack Obama / Joe Biden,13,Green,Jill Stein / Cheri Honkal,3,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,8,Constitution,Virgil Goode / Jim Clymer,0,451,47063
2012G,1,3,NY,47,64,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,    64th,350,8,3,0,19,377,0,3,Democratic,Barack Obama / Joe Biden,190,Republican,Mitt Romney / Paul Ryan,165,Conservative,Mitt Romney / Paul Ryan,14,Working Families,Barack Obama / Joe Biden,3,Green,Jill Stein / Cheri Honkal,3,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,2,Constitution,Virgil Goode / Jim Clymer,0,377,47064
2012G,1,3,NY,47,65,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,    65th,218,3,2,0,15,236,1,2,Democratic,Barack Obama / Joe Biden,115,Republican,Mitt Romney / Paul Ryan,108,Conservative,Mitt Romney / Paul Ryan,5,Working Families,Barack Obama / Joe Biden,5,Green,Jill Stein / Cheri Honkal,1,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,1,Constitution,Virgil Goode / Jim Clymer,0,235,47065
2012G,1,3,NY,48,1,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,     1st,73,1,0,0,8,81,0,1,Democratic,Barack Obama / Joe Biden,46,Republican,Mitt Romney / Paul Ryan,32,Conservative,Mitt Romney / Paul Ryan,3,Working Families,Barack Obama / Joe Biden,0,Green,Jill Stein / Cheri Honkal,0,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,0,Constitution,Virgil Goode / Jim Clymer,0,81,48001
2012G,1,3,NY,48,2,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,     2nd,112,1,0,0,9,122,0,0,Democratic,Barack Obama / Joe Biden,42,Republican,Mitt Romney / Paul Ryan,63,Conservative,Mitt Romney / Paul Ryan,10,Working Families,Barack Obama / Joe Biden,7,Green,Jill Stein / Cheri Honkal,0,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,0,Constitution,Virgil Goode / Jim Clymer,0,122,48002
2012G,1,3,NY,48,3,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,     3rd,407,8,10,0,8,431,0,2,Democratic,Barack Obama / Joe Biden,65,Republican,Mitt Romney / Paul Ryan,323,Conservative,Mitt Romney / Paul Ryan,34,Working Families,Barack Obama / Joe Biden,4,Green,Jill Stein / Cheri Honkal,1,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,4,Constitution,Virgil Goode / Jim Clymer,0,431,48003
2012G,1,3,NY,48,4,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,     4th,466,31,6,0,24,520,1,7,Democratic,Barack Obama / Joe Biden,183,Republican,Mitt Romney / Paul Ryan,287,Conservative,Mitt Romney / Paul Ryan,39,Working Families,Barack Obama / Joe Biden,4,Green,Jill Stein / Cheri Honkal,2,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,0,Constitution,Virgil Goode / Jim Clymer,4,519,48004
2012G,1,3,NY,48,5,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,     5th,401,4,13,0,44,457,0,5,Democratic,Barack Obama / Joe Biden,105,Republican,Mitt Romney / Paul Ryan,323,Conservative,Mitt Romney / Paul Ryan,22,Working Families,Barack Obama / Joe Biden,1,Green,Jill Stein / Cheri Honkal,1,Socialism & Lib,Peta Lindsay / Yari Osori,1,Libertarian,Gary Johnson / James P. G,2,Constitution,Virgil Goode / Jim Clymer,2,457,48005
2012G,1,3,NY,48,6,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,     6th,339,4,5,0,15,359,0,4,Democratic,Barack Obama / Joe Biden,59,Republican,Mitt Romney / Paul Ryan,264,Conservative,Mitt Romney / Paul Ryan,30,Working Families,Barack Obama / Joe Biden,4,Green,Jill Stein / Cheri Honkal,2,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,0,Constitution,Virgil Goode / Jim Clymer,0,359,48006
2012G,1,3,NY,48,7,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,     7th,381,5,6,0,15,406,0,1,Democratic,Barack Obama / Joe Biden,73,Republican,Mitt Romney / Paul Ryan,309,Conservative,Mitt Romney / Paul Ryan,21,Working Families,Barack Obama / Joe Biden,3,Green,Jill Stein / Cheri Honkal,0,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,0,Constitution,Virgil Goode / Jim Clymer,0,406,48007
2012G,1,3,NY,48,8,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,     8th,25,1,0,1,3,27,0,3,Democratic,Barack Obama / Joe Biden,22,Republican,Mitt Romney / Paul Ryan,5,Conservative,Mitt Romney / Paul Ryan,0,Working Families,Barack Obama / Joe Biden,0,Green,Jill Stein / Cheri Honkal,0,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,0,Constitution,Virgil Goode / Jim Clymer,0,27,48008
2012G,1,3,NY,48,9,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,     9th,414,10,7,0,19,444,0,6,Democratic,Barack Obama / Joe Biden,80,Republican,Mitt Romney / Paul Ryan,319,Conservative,Mitt Romney / Paul Ryan,40,Working Families,Barack Obama / Joe Biden,1,Green,Jill Stein / Cheri Honkal,3,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,1,Constitution,Virgil Goode / Jim Clymer,0,444,48009
2012G,1,3,NY,48,10,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,    10th,438,3,13,31,35,510,0,10,Democratic,Barack Obama / Joe Biden,68,Republican,Mitt Romney / Paul Ryan,396,Conservative,Mitt Romney / Paul Ryan,44,Working Families,Barack Obama / Joe Biden,2,Green,Jill Stein / Cheri Honkal,0,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,0,Constitution,Virgil Goode / Jim Clymer,0,510,48010
2012G,1,3,NY,48,11,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,    11th,531,4,22,0,40,589,0,8,Democratic,Barack Obama / Joe Biden,97,Republican,Mitt Romney / Paul Ryan,427,Conservative,Mitt Romney / Paul Ryan,60,Working Families,Barack Obama / Joe Biden,3,Green,Jill Stein / Cheri Honkal,1,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,1,Constitution,Virgil Goode / Jim Clymer,0,589,48011
2012G,1,3,NY,48,12,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,    12th,505,2,6,0,16,519,1,10,Democratic,Barack Obama / Joe Biden,57,Republican,Mitt Romney / Paul Ryan,399,Conservative,Mitt Romney / Paul Ryan,59,Working Families,Barack Obama / Joe Biden,0,Green,Jill Stein / Cheri Honkal,3,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,0,Constitution,Virgil Goode / Jim Clymer,0,518,48012
2012G,1,3,NY,48,13,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,    13th,400,16,19,0,53,484,0,4,Democratic,Barack Obama / Joe Biden,106,Republican,Mitt Romney / Paul Ryan,326,Conservative,Mitt Romney / Paul Ryan,44,Working Families,Barack Obama / Joe Biden,2,Green,Jill Stein / Cheri Honkal,1,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,1,Constitution,Virgil Goode / Jim Clymer,4,484,48013
2012G,1,3,NY,48,14,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,    14th,424,3,13,0,20,459,1,1,Democratic,Barack Obama / Joe Biden,64,Republican,Mitt Romney / Paul Ryan,363,Conservative,Mitt Romney / Paul Ryan,26,Working Families,Barack Obama / Joe Biden,3,Green,Jill Stein / Cheri Honkal,1,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,0,Constitution,Virgil Goode / Jim Clymer,1,458,48014
2012G,1,3,NY,48,15,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,    15th,34,0,2,0,15,51,0,0,Democratic,Barack Obama / Joe Biden,20,Republican,Mitt Romney / Paul Ryan,29,Conservative,Mitt Romney / Paul Ryan,2,Working Families,Barack Obama / Joe Biden,0,Green,Jill Stein / Cheri Honkal,0,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,0,Constitution,Virgil Goode / Jim Clymer,0,51,48015
2012G,1,3,NY,48,16,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,    16th,415,13,11,0,19,454,0,4,Democratic,Barack Obama / Joe Biden,53,Republican,Mitt Romney / Paul Ryan,367,Conservative,Mitt Romney / Paul Ryan,31,Working Families,Barack Obama / Joe Biden,2,Green,Jill Stein / Cheri Honkal,0,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,0,Constitution,Virgil Goode / Jim Clymer,1,454,48016
2012G,1,3,NY,48,17,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,    17th,509,7,14,0,12,538,0,4,Democratic,Barack Obama / Joe Biden,44,Republican,Mitt Romney / Paul Ryan,437,Conservative,Mitt Romney / Paul Ryan,53,Working Families,Barack Obama / Joe Biden,1,Green,Jill Stein / Cheri Honkal,0,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,1,Constitution,Virgil Goode / Jim Clymer,2,538,48017
2012G,1,3,NY,48,18,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,    18th,488,8,12,0,24,530,0,2,Democratic,Barack Obama / Joe Biden,38,Republican,Mitt Romney / Paul Ryan,440,Conservative,Mitt Romney / Paul Ryan,50,Working Families,Barack Obama / Joe Biden,1,Green,Jill Stein / Cheri Honkal,0,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,0,Constitution,Virgil Goode / Jim Clymer,1,530,48018
